Timestamp,Buildid,Cellname,Productarticlenumber,Lost Time in minutes,Linename,Product_expectedbuildtime,Actual_buildtime_step,Process_losttime,Interferencecomment,Interferencecategorymain,Interferencecategorysub,Productname
2023-09-27T11:53:54.812-07:00,622293,Pack Station,5370-273-209,0,Model Value Stream,600,90,0,,,,5370-273-209_C/B UM-100-1020 90V GEN2
2023-09-27T12:12:34.061-07:00,622297,Pack Station,5370-273-209,0,Model Value Stream,600,80,0,,,,5370-273-209_C/B UM-100-1020 90V GEN2
2023-09-27T08:59:49.770-07:00,621823,Pack Station,5371-273-003,0,Model Value Stream,720,123,0,,,,5371-273-003_CL/BK UM-210-1020 90V
2023-09-27T10:20:40.389-07:00,621868,Pack Station,5371-273-003,0,Model Value Stream,720,9,0,,,,5371-273-003_CL/BK UM-210-1020 90V
2023-09-27T07:38:12.743-07:00,621791,Pack Station,5371-273-090,0,Model Value Stream,0,175,0,,,,C-B UM215-1020 90V W-CBC-150-1
2023-09-26T05:02:25.112-07:00,621096,Kitting,5371-169-023,0,Model Value Stream,480,126,0,,,,5371-169-023_BK EM-210-20 90V
2023-09-26T05:05:24.762-07:00,621097,Kitting,5371-169-023,0,Model Value Stream,480,109,0,,,,5371-169-023_BK EM-210-20 90V
2023-09-26T08:42:55.433-07:00,622240,Kitting,5371-169-090,0,Model Value Stream,480,44,0,,,,5371-169-090_BK EUM-215-20FBB 90V
2023-09-26T04:30:54.181-07:00,621810,Kitting,5371-273-003,0,Model Value Stream,720,249,0,,,,5371-273-003_CL/BK UM-210-1020 90V
2023-09-26T04:40:46.452-07:00,621821,Kitting,5371-273-003,0,Model Value Stream,720,193,0,,,,5371-273-003_CL/BK UM-210-1020 90V
2023-09-26T07:07:54.517-07:00,621632,Kitting,5371-273-084,7.83302,Model Value Stream,720,754,470,Parts by the Cafe.,Incorrect Kitting Standard Time,Kitting distance,5371-273-084_CL BK EUM-215-1020 90V
2023-09-26T08:20:46.298-07:00,621791,Kitting,5371-273-090,3.566524,Model Value Stream,0,498,214,N/A,Incorrect Kitting Standard Time,,C-B UM215-1020 90V W-CBC-150-1
2023-09-26T08:43:13.284-07:00,621029,Hub-Shaft-Armature Assembly,5371-169-023,0,Model Value Stream,480,3,0,,,,5371-169-023_BK EM-210-20 90V
2023-09-26T05:40:17.703-07:00,621822,Hub-Shaft-Armature Assembly,5371-273-003,0,Model Value Stream,720,3,0,,,,5371-273-003_CL/BK UM-210-1020 90V
2023-09-26T09:20:35.478-07:00,619948,Hub-Shaft-Armature Assembly,5371-273-027,0,Model Value Stream,480,9,0,,,,5371-273-027_CL BK EUM-210-1020 90V
2023-09-26T09:20:43.249-07:00,619949,Hub-Shaft-Armature Assembly,5371-273-027,0,Model Value Stream,480,2,0,,,,5371-273-027_CL BK EUM-210-1020 90V
2023-09-26T11:26:13.638-07:00,621612,Hub-Shaft-Armature Assembly,5371-273-027,0,Model Value Stream,480,3,0,,,,5371-273-027_CL BK EUM-210-1020 90V
2023-09-26T11:47:30.127-07:00,621632,Hub-Shaft-Armature Assembly,5371-273-084,0,Model Value Stream,720,5,0,,,,5371-273-084_CL BK EUM-215-1020 90V
2023-09-26T04:40:24.159-07:00,622237,Housing Assembly,5370-273-214,0,Model Value Stream,600,201,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-09-26T08:51:36.305-07:00,621029,Housing Assembly,5371-169-023,0,Model Value Stream,480,10,0,,,,5371-169-023_BK EM-210-20 90V
2023-09-26T07:21:08.399-07:00,621810,Housing Assembly,5371-273-003,24.099036,Model Value Stream,720,2166,1446,"Validated ahead, problem with helicoil gun ",Operator Error/Mistake,,5371-273-003_CL/BK UM-210-1020 90V
2023-09-26T12:14:01.810-07:00,621978,Housing Assembly,5371-273-008,0,Model Value Stream,720,3,0,,,,5371-273-008_CL BK UM-210-2030 90V
2023-09-26T10:58:07.535-07:00,619949,Housing Assembly,5371-273-027,0,Model Value Stream,480,17,0,,,,5371-273-027_CL BK EUM-210-1020 90V
2023-09-26T11:06:42.968-07:00,619951,Housing Assembly,5371-273-027,0,Model Value Stream,480,387,0,,,,5371-273-027_CL BK EUM-210-1020 90V
2023-09-26T05:13:21.498-07:00,622236,Final Assembly,5370-273-229,0,Model Value Stream,720,125,0,,,,5370-273-229_C/B UM-180-2030 90V GEN2
2023-09-26T08:36:45.145-07:00,621031,Final Assembly,5371-169-023,0,Model Value Stream,480,187,0,,,,5371-169-023_BK EM-210-20 90V
2023-09-26T11:13:55.213-07:00,619948,Final Assembly,5371-273-027,0,Model Value Stream,480,213,0,,,,5371-273-027_CL BK EUM-210-1020 90V
2023-09-26T11:53:13.819-07:00,619950,Final Assembly,5371-273-027,0,Model Value Stream,480,33,0,,,,5371-273-027_CL BK EUM-210-1020 90V
2023-09-26T05:22:52.372-07:00,622237,Burnish and Inspection,5370-273-214,7.58303,Model Value Stream,600,1055,455,"TL in morning meeting, set up burnisher ",Punctuality/Attendance ,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-09-26T08:57:55.963-07:00,621029,Burnish and Inspection,5371-169-023,0,Model Value Stream,480,3,0,,,,5371-169-023_BK EM-210-20 90V
2023-09-26T08:37:02.294-07:00,621031,Burnish and Inspection,5371-169-023,0,Model Value Stream,480,6,0,,,,5371-169-023_BK EM-210-20 90V
2023-09-26T07:35:16.481-07:00,621820,Burnish and Inspection,5371-273-003,8.382998,Model Value Stream,720,1223,503,"Wrong bearing on shaft- take unit apart, rebuild ",Operator Error/Mistake,,5371-273-003_CL/BK UM-210-1020 90V
2023-09-26T11:46:05.805-07:00,619949,Burnish and Inspection,5371-273-027,14.66608,Model Value Stream,480,1360,880,Had to fail units- problem with 5371-451-032 flds ,Other,,5371-273-027_CL BK EUM-210-1020 90V
2023-09-26T04:58:24.789-07:00,622241,Pack Station,5370-273-204,0,Model Value Stream,600,24,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-26T05:24:08.242-07:00,622237,Pack Station,5370-273-214,0,Model Value Stream,600,71,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-09-25T05:31:44.604-07:00,622067,Kitting,5370-169-204,0,Model Value Stream,360,83,0,,,,5370-169-204_BK EM-50-20 90V GEN2
2023-09-25T05:34:21.028-07:00,622212,Kitting,5370-169-204,0,Model Value Stream,360,74,0,,,,5370-169-204_BK EM-50-20 90V GEN2
2023-09-25T08:49:40.248-07:00,622004,Kitting,5370-169-214,0,Model Value Stream,360,88,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-09-25T08:51:52.262-07:00,622005,Kitting,5370-169-214,0,Model Value Stream,360,59,0,,,,5370-169-214_BK EM-180-20 90V GEN2
2023-09-25T07:16:31.864-07:00,622168,Kitting,5370-169-283,0,Model Value Stream,720,32,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T07:19:58.289-07:00,622170,Kitting,5370-169-283,0,Model Value Stream,720,38,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T06:03:33.669-07:00,622218,Kitting,5370-170-220,1.74993,Model Value Stream,360,389,105,Work order is for 3 modules.,Incorrect Kitting Standard Time,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T07:59:45.176-07:00,622235,Kitting,5370-273-204,0,Model Value Stream,600,85,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T08:06:30.057-07:00,622238,Kitting,5370-273-214,0,Model Value Stream,600,83,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-09-25T09:14:30.665-07:00,622229,Kitting,5370-536-200,0,Model Value Stream,360,173,0,,,,5370-536-200_OUTPUT CL EM-50-40 GEN2
2023-09-25T09:16:14.646-07:00,622231,Kitting,5370-536-200,0,Model Value Stream,360,47,0,,,,5370-536-200_OUTPUT CL EM-50-40 GEN2
2023-09-25T09:11:43.131-07:00,622166,Hub-Shaft-Armature Assembly,5370-169-283,0,Model Value Stream,720,67,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T09:28:57.684-07:00,622170,Hub-Shaft-Armature Assembly,5370-169-283,0,Model Value Stream,720,7,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T07:32:12.519-07:00,622218,Hub-Shaft-Armature Assembly,5370-170-220,0,Model Value Stream,360,8,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T11:21:49.501-07:00,622229,Hub-Shaft-Armature Assembly,5370-536-200,0,Model Value Stream,360,259,0,,,,5370-536-200_OUTPUT CL EM-50-40 GEN2
2023-09-25T11:29:59.825-07:00,622230,Hub-Shaft-Armature Assembly,5370-536-200,1.716598,Model Value Stream,360,485,103,Waiting for tray,Shared Equipment,Waiting on shared equipment,5370-536-200_OUTPUT CL EM-50-40 GEN2
2023-09-25T07:29:08.430-07:00,622067,Housing Assembly,5370-169-204,0,Model Value Stream,360,216,0,,,,5370-169-204_BK EM-50-20 90V GEN2
2023-09-25T09:26:19.973-07:00,622167,Housing Assembly,5370-169-283,0,Model Value Stream,720,394,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T10:22:36.230-07:00,622169,Housing Assembly,5370-169-283,15.766036,Model Value Stream,720,1426,946,  ,Other,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T07:58:46.992-07:00,622219,Housing Assembly,5370-170-220,1.849926,Model Value Stream,360,363,111,  ,Other,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T06:03:41.401-07:00,622071,Housing Assembly,5370-271-204,0,Model Value Stream,600,531,0,,,,5370-271-204_CL UM-50-1040 90V GEN2
2023-09-25T11:45:40.934-07:00,622229,Housing Assembly,5370-536-200,3.299868,Model Value Stream,360,678,198,Working slower than cycle time ,Operator Error/Mistake,,5370-536-200_OUTPUT CL EM-50-40 GEN2
2023-09-25T06:07:55.689-07:00,622071,Final Assembly,5370-271-204,0,Model Value Stream,600,102,0,,,,5370-271-204_CL UM-50-1040 90V GEN2
2023-09-25T07:18:56.625-07:00,622213,Final Assembly,5370-273-204,0,Model Value Stream,600,28,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T11:15:20.808-07:00,622233,Final Assembly,5370-273-204,0,Model Value Stream,600,170,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T11:52:03.326-07:00,622229,Final Assembly,5370-536-200,0,Model Value Stream,360,23,0,,,,5370-536-200_OUTPUT CL EM-50-40 GEN2
2023-09-25T10:29:22.274-07:00,622169,Burnish and Inspection,5370-169-283,0,Model Value Stream,720,334,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T07:59:56.370-07:00,622219,Burnish and Inspection,5370-170-220,0,Model Value Stream,360,18,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T08:28:52.424-07:00,622223,Burnish and Inspection,5370-170-220,0,Model Value Stream,360,81,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T06:52:24.976-07:00,622069,Burnish and Inspection,5370-271-204,7.033052,Model Value Stream,600,1022,422,"Re tap fld holes, armature assembly upside down ",Operator Error/Mistake,,5370-271-204_CL UM-50-1040 90V GEN2
2023-09-25T06:14:59.292-07:00,622071,Burnish and Inspection,5370-271-204,0,Model Value Stream,600,372,0,,,,5370-271-204_CL UM-50-1040 90V GEN2
2023-09-25T07:14:02.213-07:00,622215,Burnish and Inspection,5370-273-204,0,Model Value Stream,600,529,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T11:24:35.155-07:00,622233,Burnish and Inspection,5370-273-204,0,Model Value Stream,600,435,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T11:58:50.195-07:00,622230,Burnish and Inspection,5370-536-200,0,Model Value Stream,360,19,0,,,,5370-536-200_OUTPUT CL EM-50-40 GEN2
2023-09-25T12:00:21.545-07:00,622231,Burnish and Inspection,5370-536-200,0,Model Value Stream,360,13,0,,,,5370-536-200_OUTPUT CL EM-50-40 GEN2
2023-09-25T11:01:56.404-07:00,622170,Pack Station,5370-169-283,0,Model Value Stream,720,82,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T08:08:33.662-07:00,622221,Pack Station,5370-170-220,0,Model Value Stream,360,56,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T08:16:17.755-07:00,622222,Pack Station,5370-170-220,0,Model Value Stream,360,138,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T09:03:39.366-07:00,622227,Pack Station,5370-170-220,0,Model Value Stream,360,77,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T11:42:52.026-07:00,622204,Pack Station,5370-273-203,0,Model Value Stream,600,158,0,,,,5370-273-203_C/B UM50-1020 24V GEN2
2023-09-25T07:15:27.421-07:00,622215,Pack Station,5370-273-204,0,Model Value Stream,600,75,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-22T05:20:53.751-07:00,622206,Kitting,5370-273-214,0,Model Value Stream,600,108,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-09-22T05:23:19.964-07:00,622207,Kitting,5370-273-214,0,Model Value Stream,600,84,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-09-22T08:58:30.023-07:00,622210,Kitting,5370-273-214,0,Model Value Stream,600,128,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-09-22T10:59:41.242-07:00,621842,Hub-Shaft-Armature Assembly,5370-169-288,0,Model Value Stream,720,26,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-09-22T10:10:15.546-07:00,621865,Hub-Shaft-Armature Assembly,5370-169-288,0,Model Value Stream,720,2,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-09-22T09:24:11.859-07:00,622211,Hub-Shaft-Armature Assembly,5370-273-229,0,Model Value Stream,720,25,0,,,,5370-273-229_C/B UM-180-2030 90V GEN2
2023-09-22T10:52:55.488-07:00,621839,Housing Assembly,5370-169-288,0,Model Value Stream,720,80,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-09-22T09:27:26.558-07:00,622206,Housing Assembly,5370-273-214,0,Model Value Stream,600,381,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-09-22T10:22:08.368-07:00,622207,Housing Assembly,5370-273-214,5.433116,Model Value Stream,600,926,326,"Back from lunch late, working slower than Cycle time ",Punctuality/Attendance ,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-09-22T10:59:12.059-07:00,621839,Final Assembly,5370-169-288,0,Model Value Stream,720,81,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-09-22T11:18:10.400-07:00,621840,Final Assembly,5370-169-288,0,Model Value Stream,720,109,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-09-22T11:04:45.589-07:00,621841,Final Assembly,5370-169-288,0,Model Value Stream,720,98,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-09-22T10:07:59.957-07:00,622206,Final Assembly,5370-273-214,0,Model Value Stream,600,111,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-09-22T11:13:57.716-07:00,621841,Burnish and Inspection,5370-169-288,0,Model Value Stream,720,273,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-09-22T11:38:49.335-07:00,621842,Burnish and Inspection,5370-169-288,0,Model Value Stream,720,672,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-09-22T10:26:52.619-07:00,622206,Burnish and Inspection,5370-273-214,6.366412,Model Value Stream,600,982,382,"Wait for housing- back from lunch late, working slower than Cycle time ",Long Machining Cycle Time,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-09-22T11:50:54.805-07:00,622174,Burnish and Inspection,5371-170-046,0,Model Value Stream,600,18,0,,,,"5371-170-046_ BRAKE: ERS-68/EM-210, 24V"
2023-09-22T11:02:29.293-07:00,621837,Pack Station,5370-169-288,0,Model Value Stream,720,77,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-09-21T06:02:27.335-07:00,622164,Kitting,5370-169-259,0,Model Value Stream,720,203,0,,,,5370-169-259-BK EM-180-20MBFB 90V GEN2
2023-09-21T09:02:29.081-07:00,622172,Kitting,5370-271-224,0,Model Value Stream,600,9,0,,,,5370-271-224_CL UM-100-3040 90V GEN2
2023-09-21T05:33:21.672-07:00,622157,Kitting,5370-273-214,0,Model Value Stream,600,124,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-09-21T07:00:14.799-07:00,622163,Hub-Shaft-Armature Assembly,5370-169-219,0,Model Value Stream,360,88,0,,,,5370-169-219_BK EM-50-20MB 90V GEN2
2023-09-21T06:11:09.903-07:00,622164,Hub-Shaft-Armature Assembly,5370-169-259,0,Model Value Stream,720,106,0,,,,5370-169-259-BK EM-180-20MBFB 90V GEN2
2023-09-21T04:33:36.550-07:00,622142,Hub-Shaft-Armature Assembly,5370-273-323,0,Model Value Stream,600,11,0,,,,5370-273-323_HD C/B UM180-1020 90V GEN2
2023-09-21T07:33:22.497-07:00,622163,Housing Assembly,5370-169-219,0,Model Value Stream,360,3,0,,,,5370-169-219_BK EM-50-20MB 90V GEN2
2023-09-21T09:04:49.068-07:00,622172,Housing Assembly,5370-271-224,0,Model Value Stream,600,15,0,,,,5370-271-224_CL UM-100-3040 90V GEN2
2023-09-21T04:25:48.864-07:00,622145,Housing Assembly,5371-169-029,0,Model Value Stream,720,7,0,,,,5371-169-029_BK EM-210-20FBB 90V
2023-09-21T04:52:20.380-07:00,622143,Final Assembly,5370-273-323,0,Model Value Stream,600,152,0,,,,5370-273-323_HD C/B UM180-1020 90V GEN2
2023-09-21T04:32:50.877-07:00,622145,Final Assembly,5371-169-029,0,Model Value Stream,720,323,0,,,,5371-169-029_BK EM-210-20FBB 90V
2023-09-21T08:26:09.010-07:00,622164,Burnish and Inspection,5370-169-259,13.08281,Model Value Stream,720,1505,785,"Wait for housing- drill and tap broke, TL in cell help change tools ",Long Machining Cycle Time,,5370-169-259-BK EM-180-20MBFB 90V GEN2
2023-09-21T08:44:20.290-07:00,622165,Burnish and Inspection,5370-169-283,2.366572,Model Value Stream,720,862,142,Long burnish cycle time ,Burnish Rig,Waiting on Burnish Rig,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-21T04:53:58.537-07:00,622142,Burnish and Inspection,5370-273-323,0,Model Value Stream,600,369,0,,,,5370-273-323_HD C/B UM180-1020 90V GEN2
2023-09-21T04:47:25.835-07:00,622145,Burnish and Inspection,5371-169-029,0.716638,Model Value Stream,720,763,43,Cycle times not meeting with other cells ,Incorrect Standard Work,,5371-169-029_BK EM-210-20FBB 90V
2023-09-21T08:44:49.753-07:00,622165,Pack Station,5370-169-283,0,Model Value Stream,720,9,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-21T04:36:33.693-07:00,622148,Pack Station,5371-169-029,0,Model Value Stream,720,68,0,,,,5371-169-029_BK EM-210-20FBB 90V
2023-09-20T05:33:32.482-07:00,621840,Kitting,5370-169-288,0,Model Value Stream,720,49,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-09-20T05:39:06.709-07:00,621865,Kitting,5370-169-288,0,Model Value Stream,720,55,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-09-25T08:01:27.663-07:00,622222,Hub-Shaft-Armature Assembly,5370-170-220,0,Model Value Stream,360,5,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T08:54:17.443-07:00,622224,Hub-Shaft-Armature Assembly,5370-170-220,0,Model Value Stream,360,12,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T06:13:52.641-07:00,622214,Hub-Shaft-Armature Assembly,5370-273-204,0,Model Value Stream,600,3,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T11:50:26.164-07:00,622241,Hub-Shaft-Armature Assembly,5370-273-204,0,Model Value Stream,600,255,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T11:37:23.438-07:00,622231,Hub-Shaft-Armature Assembly,5370-536-200,0.933296,Model Value Stream,360,438,56,Waiting for tray,Shared Equipment,Waiting on shared equipment,5370-536-200_OUTPUT CL EM-50-40 GEN2
2023-09-25T09:19:26.226-07:00,622166,Housing Assembly,5370-169-283,0,Model Value Stream,720,447,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T08:26:38.521-07:00,622223,Housing Assembly,5370-170-220,0,Model Value Stream,360,367,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T11:33:47.153-07:00,622205,Housing Assembly,5370-273-203,7.016386,Model Value Stream,600,1021,421,Forgot to validate ,Operator Error/Mistake,,5370-273-203_C/B UM50-1020 24V GEN2
2023-09-25T07:10:51.431-07:00,622217,Housing Assembly,5370-273-204,7.866352,Model Value Stream,600,1072,472,Working slower than cycle time ,Operator Error/Mistake,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T10:55:56.381-07:00,622235,Housing Assembly,5370-273-204,0,Model Value Stream,600,16,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T11:50:16.907-07:00,622230,Housing Assembly,5370-536-200,0,Model Value Stream,360,252,0,,,,5370-536-200_OUTPUT CL EM-50-40 GEN2
2023-09-25T07:36:59.616-07:00,622067,Final Assembly,5370-169-204,0,Model Value Stream,360,85,0,,,,5370-169-204_BK EM-50-20 90V GEN2
2023-09-25T07:38:50.562-07:00,622212,Final Assembly,5370-169-204,0,Model Value Stream,360,74,0,,,,5370-169-204_BK EM-50-20 90V GEN2
2023-09-25T09:22:31.291-07:00,622166,Final Assembly,5370-169-283,0,Model Value Stream,720,50,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T10:08:51.422-07:00,622167,Final Assembly,5370-169-283,0,Model Value Stream,720,9,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T10:14:26.976-07:00,622168,Final Assembly,5370-169-283,0,Model Value Stream,720,85,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T10:56:17.360-07:00,622170,Final Assembly,5370-169-283,0,Model Value Stream,720,209,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T10:58:34.653-07:00,622224,Final Assembly,5370-170-220,0,Model Value Stream,360,11,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T06:11:51.520-07:00,622069,Final Assembly,5370-271-204,0,Model Value Stream,600,16,0,,,,5370-271-204_CL UM-50-1040 90V GEN2
2023-09-25T06:49:27.140-07:00,622214,Final Assembly,5370-273-204,0,Model Value Stream,600,16,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T07:01:23.418-07:00,622215,Final Assembly,5370-273-204,0,Model Value Stream,600,14,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T07:42:11.823-07:00,622067,Burnish and Inspection,5370-169-204,0,Model Value Stream,360,111,0,,,,5370-169-204_BK EM-50-20 90V GEN2
2023-09-25T07:42:39.376-07:00,622212,Burnish and Inspection,5370-169-204,0,Model Value Stream,360,2,0,,,,5370-169-204_BK EM-50-20 90V GEN2
2023-09-25T10:09:13.818-07:00,622167,Burnish and Inspection,5370-169-283,0,Model Value Stream,720,3,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T10:18:58.239-07:00,622168,Burnish and Inspection,5370-169-283,0,Model Value Stream,720,257,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T11:00:29.066-07:00,622170,Burnish and Inspection,5370-169-283,0,Model Value Stream,720,230,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T07:51:25.862-07:00,622218,Burnish and Inspection,5370-170-220,0,Model Value Stream,360,42,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T08:13:44.582-07:00,622222,Burnish and Inspection,5370-170-220,0,Model Value Stream,360,1,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T08:53:58.834-07:00,622225,Burnish and Inspection,5370-170-220,0,Model Value Stream,360,157,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T11:47:50.157-07:00,622205,Burnish and Inspection,5370-273-203,0,Model Value Stream,600,245,0,,,,5370-273-203_C/B UM50-1020 24V GEN2
2023-09-25T07:29:48.790-07:00,622213,Burnish and Inspection,5370-273-204,0,Model Value Stream,600,496,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T07:44:30.137-07:00,622067,Pack Station,5370-169-204,0,Model Value Stream,360,129,0,,,,5370-169-204_BK EM-50-20 90V GEN2
2023-09-25T10:07:19.613-07:00,622166,Pack Station,5370-169-283,0,Model Value Stream,720,96,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T10:20:20.400-07:00,622168,Pack Station,5370-169-283,0,Model Value Stream,720,69,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T10:30:35.225-07:00,622169,Pack Station,5370-169-283,0,Model Value Stream,720,68,0,,,,5370-169-283_BK EM-100-20FBB 24V GEN2
2023-09-25T11:03:07.042-07:00,622224,Pack Station,5370-170-220,0,Model Value Stream,360,50,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T08:55:21.811-07:00,622225,Pack Station,5370-170-220,0,Model Value Stream,360,16,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T09:01:09.108-07:00,622226,Pack Station,5370-170-220,0,Model Value Stream,360,20,0,,,,"5370-170-220_BRK ASSY,EM-180/ERS-49,90V"
2023-09-25T07:31:14.422-07:00,622213,Pack Station,5370-273-204,0,Model Value Stream,600,73,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T07:06:55.712-07:00,622214,Pack Station,5370-273-204,0,Model Value Stream,600,116,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T11:33:08.744-07:00,622234,Pack Station,5370-273-204,0,Model Value Stream,600,61,0,,,,5370-273-204_C/B UM-50-1020 90V GEN2
2023-09-25T11:55:51.689-07:00,622229,Pack Station,5370-536-200,0,Model Value Stream,360,30,0,,,,5370-536-200_OUTPUT CL EM-50-40 GEN2
2023-09-25T11:59:01.918-07:00,622230,Pack Station,5370-536-200,0,Model Value Stream,360,5,0,,,,5370-536-200_OUTPUT CL EM-50-40 GEN2
2023-09-22T10:36:28.210-07:00,622174,Kitting,5371-170-046,4.766476,Model Value Stream,600,570,286,Parts by the Cafe.,Incorrect Kitting Standard Time,Kitting distance,"5371-170-046_ BRAKE: ERS-68/EM-210, 24V"
2023-09-22T10:49:27.609-07:00,621839,Hub-Shaft-Armature Assembly,5370-169-288,0,Model Value Stream,720,13,0,,,,5370-169-288_BK EM-180-20FBB 24V GEN2
2023-09-22T09:07:35.312-07:00,622206,Hub-Shaft-Armature Assembly,5370-273-214,0,Model Value Stream,600,4,0,,,,5370-273-214_C/B UM-180-1020 90V GEN2
2023-09-22T09:19:04.023-07:00,622207,Hub-Shaft-Armature Assembly,5370-273-214,3.66652,Model Value Stream,600,482,220,Took so long for unit to show on screen op walked away and forgot to validate,Operator Error/Mistake,Operator Software Error,5370-273-214_C/B UM-180-1020 90V GEN2
2023-09-22T11:11:54.720-07:00,622174,Hub-Shaft-Armature Assembly,5371-170-046,0,Model Value Stream,600,3,0,,,,"5371-170-046_ BRAKE: ERS-68/EM-210, 24V"
